date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:25:50	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:49%20GMT	https://www.designdok.com/order?pack=34	/Users/canyonsmith/websites/consultancy/www.designdok.com/ordera301.html	(from https://www.designdok.com/)
17:25:51	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:50%20GMT	https://www.designdok.com/order?pack=35	/Users/canyonsmith/websites/consultancy/www.designdok.com/orderad90.html	(from https://www.designdok.com/)
17:25:52	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:51%20GMT	https://www.designdok.com/order?pack=36	/Users/canyonsmith/websites/consultancy/www.designdok.com/orderf589.html	(from https://www.designdok.com/)
17:25:52	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:52%20GMT	https://www.designdok.com/order?pack=37	/Users/canyonsmith/websites/consultancy/www.designdok.com/orderc635.html	(from https://www.designdok.com/)
17:25:53	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:53%20GMT	https://www.designdok.com/order?pack=38	/Users/canyonsmith/websites/consultancy/www.designdok.com/order3947.html	(from https://www.designdok.com/)
17:25:54	13878/13878	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202019%2000:21:22%20GMT	https://www.designdok.com/assets/images/ourprocess_ourprocess-01.svg	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/ourprocess_ourprocess-01.svg	(from https://www.designdok.com/)
17:25:55	7914/7914	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202019%2000:21:20%20GMT	https://www.designdok.com/assets/images/ourprocess_ourproces-02.svg	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/ourprocess_ourproces-02.svg	(from https://www.designdok.com/)
17:25:56	9136/9136	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2002%20May%202019%2000:21:22%20GMT	https://www.designdok.com/assets/images/ourprocess_ourprocess-03.svg	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/ourprocess_ourprocess-03.svg	(from https://www.designdok.com/)
17:25:57	3906/3906	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:57%20GMT	https://www.designdok.com/cdn-cgi/l/email-protection	/Users/canyonsmith/websites/consultancy/www.designdok.com/cdn-cgi/l/email-protection.html	(from https://www.designdok.com/)
17:25:59	44949/44949	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:58%20GMT	https://www.designdok.com/terms	/Users/canyonsmith/websites/consultancy/www.designdok.com/terms.html	(from https://www.designdok.com/)
17:26:00	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e417d3b-4d7%22	https://www.designdok.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	/Users/canyonsmith/websites/consultancy/www.designdok.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.designdok.com/)
17:26:01	38428/38428	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:59%20GMT	https://www.designdok.com/privacy-policy	/Users/canyonsmith/websites/consultancy/www.designdok.com/privacy-policy.html	(from https://www.designdok.com/)
17:26:01	7100/7100	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202019%2019:28:26%20GMT	https://www.designdok.com/assets/images/linda-dok.jpg	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/linda-dok.jpg	(from https://www.designdok.com/)
17:26:03	35385/35385	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2023%20Jan%202020%2018:00:08%20GMT	https://www.designdok.com/assets/js/functions.js	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/js/functions.js	(from https://www.designdok.com/)
17:26:04	65960/65960	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2020:38:46%20GMT	https://www.designdok.com/assets/images/flags.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/flags.png	(from https://www.designdok.com/assets/css/m-style.css)
17:26:05	500970/500970	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2023%20Jan%202020%2016:48:28%20GMT	https://www.designdok.com/assets/js/mlib.js	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/js/mlib.js	(from https://www.designdok.com/)
17:26:06	173609/173609	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2020:38:46%20GMT	https://www.designdok.com/assets/images/flags@2x.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/flags@2x.png	(from https://www.designdok.com/assets/css/m-style.css)
17:26:08	847780/847780	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2020:38:52%20GMT	https://www.designdok.com/assets/images/mobile2@2x.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/mobile2@2x.png	(from https://www.designdok.com/services)
17:26:08	648528/648528	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2020:38:42%20GMT	https://www.designdok.com/assets/images/service_web_DesignDok.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/service_web_DesignDok.png	(from https://www.designdok.com/services)
17:26:09	120956/120956	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2022:56:42%20GMT	https://www.designdok.com/assets/images/portfolio/web/thumbnails/2.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/thumbnails/2.png	(from https://www.designdok.com/services)
17:26:10	137174/137174	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2022:56:42%20GMT	https://www.designdok.com/assets/images/portfolio/web/thumbnails/1.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/thumbnails/1.png	(from https://www.designdok.com/services)
17:26:10	125451/125451	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2022:56:42%20GMT	https://www.designdok.com/assets/images/portfolio/web/thumbnails/3.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/thumbnails/3.png	(from https://www.designdok.com/services)
17:26:12	164575/164575	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2022:56:42%20GMT	https://www.designdok.com/assets/images/portfolio/web/thumbnails/4.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/thumbnails/4.png	(from https://www.designdok.com/services)
17:26:13	1030438/1030438	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2020:38:48%20GMT	https://www.designdok.com/assets/images/branding2@2x.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/branding2@2x.png	(from https://www.designdok.com/services)
17:26:14	36558/36558	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2000:07:54%20GMT	https://www.designdok.com/assets/images/portfolio/video/1.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/1.png	(from https://www.designdok.com/services)
17:26:15	29298/29298	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2000:07:54%20GMT	https://www.designdok.com/assets/images/portfolio/video/2.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/2.png	(from https://www.designdok.com/services)
17:26:16	611834/611834	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2020:38:50%20GMT	https://www.designdok.com/assets/images/motion_3@2x.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/motion_3@2x.png	(from https://www.designdok.com/services)
17:26:16	65145/65145	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2000:07:54%20GMT	https://www.designdok.com/assets/images/portfolio/video/3.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/3.png	(from https://www.designdok.com/services)
17:26:17	40659/40659	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2000:07:54%20GMT	https://www.designdok.com/assets/images/portfolio/video/4.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/4.png	(from https://www.designdok.com/services)
17:26:18	96496/96496	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202019%2020:33:28%20GMT	https://www.designdok.com/assets/images/logo-banner.jpg	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/logo-banner.jpg	(from https://www.designdok.com/logo-design)
17:26:20	206449/206449	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2020:38:50%20GMT	https://www.designdok.com/assets/images/mobile_dog.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/mobile_dog.png	(from https://www.designdok.com/logo-design)
17:26:21	27834/27834	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:26:20%20GMT	https://www.designdok.com/contact.php	/Users/canyonsmith/websites/consultancy/www.designdok.com/contact-2.html	(from https://www.designdok.com/logo-design)
17:26:21	947/947	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Apr%202019%2020:38:44%20GMT	https://www.designdok.com/assets/images/arrow_new.svg	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/arrow_new.svg	(from https://www.designdok.com/logo-design)
17:26:22	2673/2673	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2020:38:48%20GMT	https://www.designdok.com/assets/images/logicon1.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/logicon1.png	(from https://www.designdok.com/logo-design)
17:26:23	6853/6853	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2020:38:48%20GMT	https://www.designdok.com/assets/images/logicon2.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/logicon2.png	(from https://www.designdok.com/logo-design)
17:26:24	5353/5353	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2020:38:48%20GMT	https://www.designdok.com/assets/images/logicon3.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/logicon3.png	(from https://www.designdok.com/logo-design)
17:26:25	5295/5295	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2020:38:48%20GMT	https://www.designdok.com/assets/images/logicon4.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/logicon4.png	(from https://www.designdok.com/logo-design)
17:26:26	6391/6391	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202019%2020:38:48%20GMT	https://www.designdok.com/assets/images/logicon5.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/logicon5.png	(from https://www.designdok.com/logo-design)
17:26:28	671293/671293	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Jan%202020%2021:11:08%20GMT	https://www.designdok.com/assets/images/animation_banner.gif	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/animation_banner.gif	(from https://www.designdok.com/logo-design)
17:26:29	321540/321540	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2001:21:38%20GMT	https://www.designdok.com/assets/images/b1.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/b1.png	(from https://www.designdok.com/branding)
17:26:30	423599/423599	---M--	200	added ('OK')	image/png	date:Wed,%2015%20May%202019%2022:57:26%20GMT	https://www.designdok.com/assets/images/b2.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/b2.png	(from https://www.designdok.com/branding)
17:26:30	5607/5607	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2001:07:36%20GMT	https://www.designdok.com/assets/images/brandingicon1.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/brandingicon1.png	(from https://www.designdok.com/branding)
17:26:31	2596/2596	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2001:02:16%20GMT	https://www.designdok.com/assets/images/brandingicon2.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/brandingicon2.png	(from https://www.designdok.com/branding)
17:26:32	5648/5648	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2001:10:52%20GMT	https://www.designdok.com/assets/images/brandingicon3.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/brandingicon3.png	(from https://www.designdok.com/branding)
17:26:33	5586/5586	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2001:11:30%20GMT	https://www.designdok.com/assets/images/brandingicon4.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/brandingicon4.png	(from https://www.designdok.com/branding)
17:26:34	7180/7180	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2001:13:22%20GMT	https://www.designdok.com/assets/images/brandingicon5.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/brandingicon5.png	(from https://www.designdok.com/branding)
17:26:36	206913/206913	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202019%2020:33:28%20GMT	https://www.designdok.com/assets/images/web-banner-marge.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/web-banner-marge.png	(from https://www.designdok.com/website-design-development)
17:26:36	3021/3021	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2001:55:20%20GMT	https://www.designdok.com/assets/images/webicon1.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/webicon1.png	(from https://www.designdok.com/website-design-development)
17:26:37	4146/4146	---M--	200	added ('OK')	image/png	date:Wed,%2001%20May%202019%2023:16:48%20GMT	https://www.designdok.com/assets/images/webicon2.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/webicon2.png	(from https://www.designdok.com/website-design-development)
17:26:38	5296/5296	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2001:55:56%20GMT	https://www.designdok.com/assets/images/webicon3.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/webicon3.png	(from https://www.designdok.com/website-design-development)
17:26:39	7447/7447	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2001:55:48%20GMT	https://www.designdok.com/assets/images/webicon4.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/webicon4.png	(from https://www.designdok.com/website-design-development)
17:26:40	5538/5538	---M--	200	added ('OK')	image/png	date:Mon,%2006%20May%202019%2018:10:52%20GMT	https://www.designdok.com/assets/images/webicon5.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/webicon5.png	(from https://www.designdok.com/website-design-development)
17:26:41	8140/8140	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2001:46:54%20GMT	https://www.designdok.com/assets/images/motionicon1.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/motionicon1.png	(from https://www.designdok.com/motion-graphics)
17:26:42	7907/7907	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2001:47:32%20GMT	https://www.designdok.com/assets/images/motionicon2.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/motionicon2.png	(from https://www.designdok.com/motion-graphics)
17:26:43	6950/6950	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2000:21:04%20GMT	https://www.designdok.com/assets/images/motionicon3.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/motionicon3.png	(from https://www.designdok.com/motion-graphics)
17:26:44	9796/9796	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2001:48:48%20GMT	https://www.designdok.com/assets/images/motionicon4.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/motionicon4.png	(from https://www.designdok.com/motion-graphics)
17:26:45	9518/9518	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2000:36:56%20GMT	https://www.designdok.com/assets/images/motionicon5.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/motionicon5.png	(from https://www.designdok.com/motion-graphics)
17:26:46	3417/3417	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2000:56:44%20GMT	https://www.designdok.com/assets/images/mobicon1.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/mobicon1.png	(from https://www.designdok.com/mobile-apps)
17:26:47	3537/3537	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2000:51:28%20GMT	https://www.designdok.com/assets/images/mobicon2.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/mobicon2.png	(from https://www.designdok.com/mobile-apps)
17:26:48	4831/4831	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2000:58:26%20GMT	https://www.designdok.com/assets/images/mobicon3.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/mobicon3.png	(from https://www.designdok.com/mobile-apps)
17:26:49	7386/7386	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2000:52:38%20GMT	https://www.designdok.com/assets/images/mobicon4.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/mobicon4.png	(from https://www.designdok.com/mobile-apps)
17:26:50	5384/5384	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2000:58:42%20GMT	https://www.designdok.com/assets/images/mobicon5.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/mobicon5.png	(from https://www.designdok.com/mobile-apps)
17:26:52	109256/109256	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2030%20Apr%202019%2007:08:08%20GMT	https://www.designdok.com/assets/images/mobile-app.svg	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/mobile-app.svg	(from https://www.designdok.com/mobile-apps)
17:26:53	9355/9355	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2007:08:10%20GMT	https://www.designdok.com/assets/images/logoss.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/logoss.png	(from https://www.designdok.com/mobile-apps)
17:26:54	187013/187013	---M--	200	added ('OK')	image/png	date:Wed,%2001%20May%202019%2004:51:40%20GMT	https://www.designdok.com/assets/images/seo-banner-2.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/seo-banner-2.png	(from https://www.designdok.com/seo)
17:26:55	262638/262638	---M--	200	added ('OK')	image/png	date:Wed,%2001%20May%202019%2004:51:46%20GMT	https://www.designdok.com/assets/images/seo-banner-3.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/seo-banner-3.png	(from https://www.designdok.com/seo)
17:26:55	9978/9978	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2001%20May%202019%2004:44:14%20GMT	https://www.designdok.com/assets/images/seo-bullets_seo-01.svg	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/seo-bullets_seo-01.svg	(from https://www.designdok.com/seo)
17:26:56	8203/8203	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2001%20May%202019%2004:44:14%20GMT	https://www.designdok.com/assets/images/seo-bullets_seo-02.svg	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/seo-bullets_seo-02.svg	(from https://www.designdok.com/seo)
17:26:57	11470/11470	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2001%20May%202019%2004:44:16%20GMT	https://www.designdok.com/assets/images/seo-bullets_seo-03.svg	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/seo-bullets_seo-03.svg	(from https://www.designdok.com/seo)
17:26:59	906535/906535	---M--	200	added ('OK')	image/png	date:Wed,%2001%20May%202019%2005:09:02%20GMT	https://www.designdok.com/assets/images/book.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/book.png	(from https://www.designdok.com/content)
17:27:00	441278/441278	---M--	200	added ('OK')	image/png	date:Wed,%2001%20May%202019%2005:21:52%20GMT	https://www.designdok.com/assets/images/book1n.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/book1n.png	(from https://www.designdok.com/content)
17:27:01	622743/622743	---M--	200	added ('OK')	image/png	date:Wed,%2001%20May%202019%2005:21:54%20GMT	https://www.designdok.com/assets/images/book2n.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/book2n.png	(from https://www.designdok.com/content)
17:27:01	23029/23029	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2001%20May%202019%2005:19:34%20GMT	https://www.designdok.com/assets/images/content-bullets_content-01.svg	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/content-bullets_content-01.svg	(from https://www.designdok.com/content)
17:27:02	10750/10750	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2001%20May%202019%2005:19:36%20GMT	https://www.designdok.com/assets/images/content-bullets_content-02.svg	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/content-bullets_content-02.svg	(from https://www.designdok.com/content)
17:27:03	9474/9474	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2001%20May%202019%2005:19:36%20GMT	https://www.designdok.com/assets/images/content-bullets_content-03.svg	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/content-bullets_content-03.svg	(from https://www.designdok.com/content)
17:27:04	111866/111866	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2022:32:04%20GMT	https://www.designdok.com/assets/images/portfolio/web/aviation-1-t.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/aviation-1-t.png	(from https://www.designdok.com/works)
17:27:05	120733/120733	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2022:32:04%20GMT	https://www.designdok.com/assets/images/portfolio/web/aviation-2-t.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/aviation-2-t.png	(from https://www.designdok.com/works)
17:27:06	121022/121022	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2022:32:04%20GMT	https://www.designdok.com/assets/images/portfolio/web/b2b-1-t.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/b2b-1-t.png	(from https://www.designdok.com/works)
17:27:08	159440/159440	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2022:32:06%20GMT	https://www.designdok.com/assets/images/portfolio/web/b2b-2-t.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/b2b-2-t.png	(from https://www.designdok.com/works)
17:27:08	108217/108217	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2022:32:06%20GMT	https://www.designdok.com/assets/images/portfolio/web/cbd-1-t.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/cbd-1-t.png	(from https://www.designdok.com/works)
17:27:10	184096/184096	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2022:32:06%20GMT	https://www.designdok.com/assets/images/portfolio/web/cbd-2-t.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/cbd-2-t.png	(from https://www.designdok.com/works)
17:27:10	96749/96749	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2022:32:06%20GMT	https://www.designdok.com/assets/images/portfolio/web/clothing-1-t.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/clothing-1-t.png	(from https://www.designdok.com/works)
17:27:11	107307/107307	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2022:32:06%20GMT	https://www.designdok.com/assets/images/portfolio/web/clothing-2-t.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/clothing-2-t.png	(from https://www.designdok.com/works)
17:27:13	150404/150404	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2022:32:08%20GMT	https://www.designdok.com/assets/images/portfolio/web/construction-1-t.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/construction-1-t.png	(from https://www.designdok.com/works)
17:27:14	179187/179187	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2022:32:08%20GMT	https://www.designdok.com/assets/images/portfolio/web/construction-2-t.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/construction-2-t.png	(from https://www.designdok.com/works)
17:27:14	120505/120505	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2022:32:08%20GMT	https://www.designdok.com/assets/images/portfolio/web/dental-1-t.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/web/dental-1-t.png	(from https://www.designdok.com/works)
